Abscissa	Profile 1
x	y
[]	[]
211.11057	453.97982
212.1111	460.52828
213.11162	465.57057
214.11215	472.1373
215.11267	477.72486
216.11319	483.33372
217.11372	487.02841
218.11424	492.56115
219.11477	500.21014
220.11529	506.72691
221.11581	511.49342
222.11634	517.23958
223.11686	524.50148
224.11739	529.63988
225.11791	535.24357
226.11844	540.15784
227.11896	547.44596
228.11948	553.21522
229.12001	559.36118
230.12053	563.77754
231.12106	568.13555
232.12158	573.92455
233.1221	580.24624
234.12263	584.24963
235.12315	589.11893
236.12368	593.78963
237.1242	598.43982
238.12472	602.88219
239.12525	608.2827
240.12577	612.12927
241.1263	617.22075
242.12682	620.52174
243.12734	627.10174
244.12787	632.31556
245.12839	636.71023
246.12892	641.10712
247.12944	644.38231
248.12996	649.4411
249.13049	654.97852
250.13101	659.90355
251.13154	665.95608
252.13206	671.95391
253.13258	675.8741
254.13311	684.21227
255.13363	687.96965
256.13416	692.05317
257.13468	697.01323
258.1352	701.73956
259.13573	708.33444
260.13625	713.08773
261.13678	716.94093
262.1373	721.67885
263.13782	725.46046
264.13835	726.96054
265.13887	732.82675
266.1394	736.57378
267.13992	740.07012
268.14045	742.73428
269.14097	746.59997
270.14149	748.54847
271.14202	751.29021
272.14254	754.08495
273.14307	756.84664
274.14359	758.17671
275.14411	761.30941
276.14464	762.95705
277.14516	763.51789
278.14569	765.82604
279.14621	769.15232
280.14673	770.80272
281.14726	773.60111
282.14778	775.21623
283.14831	778.70473
284.14883	779.36267
285.14935	781.13459
286.14988	782.00722
287.1504	782.43675
288.15093	783.60319
289.15145	782.75877
290.15197	783.26861
291.1525	782.18187
292.15302	783.10484
293.15355	783.29278
294.15407	783.98386
295.15459	785.71446
296.15512	786.12628
297.15564	787.25439
298.15617	786.48433
299.15669	788.47614
300.15721	788.32894
301.15774	787.38779
302.15826	786.99689
303.15879	787.68824
304.15931	789.70211
305.15983	790.72409
306.16036	790.13594
307.16088	790.09998
308.16141	785.75941
309.16193	783.82498
310.16246	782.31775
311.16298	782.89611
312.1635	782.51054
313.16403	780.8558
314.16455	778.95469
315.16508	776.54899
316.1656	773.4467
317.16612	771.37011
318.16665	769.5919
319.16717	770.3954
320.1677	770.00772
321.16822	766.25137
322.16874	763.84767
323.16927	761.85874
324.16979	757.35081
325.17032	757.21531
326.17084	756.28953
327.17136	755.08722
328.17189	752.33299
329.17241	749.58425
330.17294	748.37161
331.17346	744.56231
332.17398	742.69407
333.17451	742.10586
334.17503	739.18148
335.17556	737.54457
336.17608	735.62679
337.1766	733.81509
338.17713	730.46897
339.17765	728.47375
340.17818	725.87948
341.1787	724.45035
342.17922	721.21235
343.17975	718.69837
344.18027	716.14366
345.1808	713.24389
346.18132	709.83862
347.18185	706.47389
348.18237	704.06534
349.18289	701.30435
350.18342	699.1291
351.18394	696.71587
352.18447	694.11767
353.18499	691.79015
354.18551	689.24256
355.18604	684.98812
356.18656	682.07428
357.18709	680.56713
358.18761	676.5083
359.18813	674.39649
360.18866	671.37228
361.18918	668.77076
362.18971	666.03173
363.19023	662.95905
364.19075	661.04395
365.19128	657.98286
366.1918	656.55921
367.19233	654.79722
368.19285	650.04121
369.19337	646.46304
370.1939	644.60784
371.19442	642.86073
372.19495	640.22968
373.19547	638.48733
374.19599	635.29773
375.19652	632.40691
376.19704	629.42476
377.19757	626.28419
378.19809	621.93623
379.19861	620.25435
380.19914	618.02371
381.19966	614.35743
382.20019	610.98454
383.20071	607.31595
384.20123	604.93068
385.20176	599.58658
386.20228	596.43501
387.20281	591.68342
388.20333	588.20533
389.20386	584.88325
390.20438	580.20987
391.2049	574.42928
392.20543	568.78842
393.20595	563.53525
394.20648	559.00908
395.207	552.73514
396.20752	549.21536
397.20805	543.44118
398.20857	538.88948
399.2091	533.93813
400.20962	526.50194
401.21014	521.28017
402.21067	516.6304
403.21119	512.08016
404.21172	506.92641
405.21224	501.28809
406.21276	495.17349
407.21329	490.63062
408.21381	485.67605
409.21434	479.45812
410.21486	473.13944
411.21538	467.92488
412.21591	463.3188
413.21643	457.22909
414.21696	450.78637
415.21748	446.28744
416.218	440.29233
417.21853	434.2266
418.21905	428.32246
419.21958	422.26617
420.2201	417.64921
421.22062	411.27868
422.22115	406.03486
423.22167	400.9929
424.2222	395.79259
425.22272	388.46869
426.22324	384.20057
427.22377	378.57302
428.22429	372.99293
429.22482	367.55279
430.22534	363.47681
431.22587	358.23437
432.22639	353.51363
433.22691	347.72988
434.22744	342.02989
435.22796	337.64633
436.22849	332.43176
437.22901	328.75006
438.22953	324.22262
439.23006	319.40424
440.23058	312.86979
441.23111	307.12768
442.23163	302.05724
443.23215	297.28321
444.23268	291.06077
445.2332	284.87502
446.23373	280.51668
447.23425	275.8244
448.23477	268.80924
449.2353	263.10965
450.23582	257.44963
451.23635	251.91951
452.23687	245.9456
453.23739	240.34148
454.23792	235.64537
455.23844	231.34677
456.23897	224.9291
457.23949	218.81925
458.24001	214.08225
459.24054	208.76485
460.24106	203.44101
461.24159	198.09464
462.24211	192.36377
463.24263	187.27622
464.24316	181.85501
465.24368	176.93622
466.24421	170.38219
467.24473	165.98921
468.24525	161.37794
469.24578	156.022
470.2463	152.08607
471.24683	146.75732
472.24735	141.05593
473.24788	136.78285
474.2484	132.16657
475.24892	127.49471
476.24945	122.92115
477.24997	117.99491
478.2505	114.31979
479.25102	110.3134
480.25154	105.18439
481.25207	100.78536
482.25259	96.548836
483.25312	93.27352
484.25364	89.173133
485.25416	85.00818
486.25469	80.958203
487.25521	77.47451
488.25574	74.047411
489.25626	70.515148
490.25678	67.397563
491.25731	64.247903
492.25783	61.734328
493.25836	58.497815
494.25888	55.485574
495.2594	53.194078
496.25993	51.18782
497.26045	48.956967
498.26098	46.784095
499.2615	44.533756
500.26202	42.456686
501.26255	40.196321
502.26307	38.246847
503.2636	36.342592
504.26412	34.481058
505.26464	33.013189
506.26517	31.637771
507.26569	30.011455
508.26622	28.434419
509.26674	27.032056
510.26727	25.82848
511.26779	24.680795
512.26831	23.79898
513.26884	22.758667
514.26936	21.638889
515.26989	20.784081
516.27041	19.760726
517.27093	19.173153
518.27146	18.55096
519.27198	17.984221
520.27251	17.496748
521.27303	17.038679
522.27355	16.589065
523.27408	16.384397
524.2746	16.224442
525.27513	16.175769
526.27565	16.135942
527.27617	16.37087
528.2767	16.562921
529.27722	16.717201
530.27775	17.006843
531.27827	17.516871
532.27879	17.909027
533.27932	18.637007
534.27984	19.282052
535.28037	19.871497
536.28089	20.432131
537.28141	21.050138
538.28194	21.708493
539.28246	22.585384
540.28299	23.343377
541.28351	24.01818
542.28403	24.88434
543.28456	25.635001
544.28508	26.275178
545.28561	27.264544
546.28613	28.096886
547.28665	28.929128
548.28718	29.930272
549.2877	30.661264
550.28823	31.387562
551.28875	32.11541
552.28928	32.879308
553.2898	33.863519
554.29032	34.5339
555.29085	35.168202
556.29137	36.364882
557.2919	37.076459
558.29242	37.53609
559.29294	38.233975
560.29347	38.954615
561.29399	39.609069
562.29452	40.802781
563.29504	41.628169
564.29556	42.293973
565.29609	42.80825
566.29661	43.450481
567.29714	43.84385
568.29766	44.74966
569.29818	45.608034
570.29871	46.149289
571.29923	46.740045
572.29976	47.034058
573.30028	47.486713
574.3008	47.619607
575.30133	47.87866
576.30185	48.449178
577.30238	49.027568
578.3029	49.74066
579.30342	49.994296
580.30395	50.346207
581.30447	50.78186
582.305	51.106576
583.30552	51.80155
584.30604	52.342198
585.30657	53.149983
586.30709	53.475066
587.30762	54.117378
588.30814	55.003567
589.30866	55.390278
590.30919	55.989609
591.30971	56.781248
592.31024	57.197058
593.31076	58.067714
594.31129	58.71929
595.31181	59.160717
596.31233	59.746702
597.31286	59.711583
598.31338	60.051809
599.31391	60.752135
600.31443	61.123101
601.31495	61.426153
602.31548	61.759512
603.316	61.843979
604.31653	61.573125
605.31705	61.678203
606.31757	62.109041
607.3181	61.901899
608.31862	61.65206
609.31915	61.698385
610.31967	61.394711
611.32019	61.395818
612.32072	60.64056
613.32124	60.150383
614.32177	59.738483
615.32229	59.235147
616.32281	58.804136
617.32334	58.419862
618.32386	57.564186
619.32439	56.394194
620.32491	55.485325
621.32543	54.958736
622.32596	54.279316
623.32648	53.43821
624.32701	52.367429
625.32753	51.56092
626.32805	50.431152
627.32858	49.503625
628.3291	48.176784
629.32963	47.114817
630.33015	46.251401
631.33067	45.031235
632.3312	44.158718
633.33172	42.928669
634.33225	41.6303
635.33277	40.33295
636.3333	39.276641
637.33382	38.077737
638.33434	36.752499
639.33487	35.580391
640.33539	34.451299
641.33592	33.229972
642.33644	31.896396
643.33696	30.846016
644.33749	29.740328
645.33801	28.43514
646.33854	27.221614
647.33906	26.218923
648.33958	25.242595
649.34011	24.37483
650.34063	23.229371
651.34116	22.284988
652.34168	21.25137
653.3422	20.284399
654.34273	19.462388
655.34325	18.490302
656.34378	17.725464
657.3443	17.230184
658.34482	16.592489
659.34535	15.903756
660.34587	15.487824
661.3464	14.871489
662.34692	14.468692
663.34744	14.216427
664.34797	13.873982
665.34849	13.668873
666.34902	13.51631
667.34954	13.382352
668.35006	13.158359
669.35059	13.169955
670.35111	13.180048
671.35164	13.259967
672.35216	13.265208
673.35269	13.405717
674.35321	13.723918
675.35373	13.97787
676.35426	14.187626
677.35478	14.580937
678.35531	14.98064
679.35583	15.355008
680.35635	15.933917
681.35688	16.3702
682.3574	17.164331
683.35793	18.002615
684.35845	18.651244
685.35897	19.420117
686.3595	20.473669
687.36002	21.822055
688.36055	23.045229
689.36107	24.277119
690.36159	25.822016
691.36212	27.140878
692.36264	28.78199
693.36317	30.450708
694.36369	32.091798
695.36421	34.112504
696.36474	36.2514
697.36526	38.59352
698.36579	40.434777
699.36631	42.407287
700.36683	44.988288
701.36736	47.367801
702.36788	49.82699
703.36841	52.720551
704.36893	55.330908
705.36945	58.240978
706.36998	60.905071
707.3705	63.671834
708.37103	66.868705
709.37155	70.072805
710.37207	73.272045
711.3726	76.568729
712.37312	80.109601
713.37365	83.813953
714.37417	86.795171
715.3747	90.101414
716.37522	93.52858
717.37574	96.923409
718.37627	100.5533
719.37679	104.19316
720.37732	107.84032
721.37784	111.44113
722.37836	114.77561
723.37889	117.86046
724.37941	121.49946
725.37994	125.09939
726.38046	128.1819
727.38098	131.85993
728.38151	135.64911
729.38203	138.20545
730.38256	141.88411
731.38308	144.02325
732.3836	147.00466
733.38413	150.44125
734.38465	153.58096
735.38518	156.381
736.3857	159.19057
737.38622	161.74557
738.38675	164.91143
739.38727	166.73502
740.3878	170.04123
741.38832	173.24132
742.38884	176.69681
743.38937	180.30605
744.38989	181.96081
745.39042	185.32991
746.39094	189.07696
747.39146	191.1371
748.39199	193.85775
749.39251	196.9837
750.39304	200.39821
751.39356	204.12598
752.39408	206.98323
753.39461	210.41057
754.39513	212.65644
755.39566	216.16152
756.39618	219.80255
757.39671	222.77107
758.39723	226.96267
759.39775	231.13109
760.39828	234.11182
761.3988	237.30734
762.39933	240.83991
763.39985	244.00345
764.40037	247.7831
765.4009	252.09855
766.40142	255.3556
767.40195	258.71471
768.40247	262.32564
769.40299	267.05517
770.40352	270.0608
771.40404	273.14072
772.40457	276.21528
773.40509	279.22428
774.40561	283.00318
775.40614	285.96686
776.40666	290.7532
777.40719	294.01078
778.40771	296.58363
779.40823	300.68375
780.40876	304.4354
781.40928	306.61912
782.40981	309.98968
783.41033	313.64707
784.41085	316.53574
785.41138	319.13397
786.4119	321.91036
787.41243	323.14124
788.41295	325.51365
789.41347	328.44277
790.414	331.51653
791.41452	333.00509
792.41505	334.40303
793.41557	335.6958
794.41609	338.05932
795.41662	340.40678
796.41714	341.96094
797.41767	342.75709
798.41819	345.17118
799.41872	344.5552
800.41924	345.65318
801.41976	347.34553
802.42029	348.84553
803.42081	349.1051
804.42134	350.09002
805.42186	351.19742
806.42238	351.4864
807.42291	351.63091
808.42343	353.01237
809.42396	354.31768
810.42448	355.63115
811.425	355.58353
812.42553	356.88947
813.42605	357.70985
814.42658	358.48933
815.4271	360.68427
816.42762	362.30778
817.42815	363.81822
818.42867	364.58205
819.4292	366.91275
820.42972	369.34184
821.43024	369.83618
822.43077	371.18124
823.43129	374.06417
824.43182	378.22263
825.43234	379.79747
826.43286	381.87736
827.43339	385.72195
828.43391	389.10924
829.43444	392.03639
830.43496	394.39324
831.43548	397.09353
832.43601	398.99912
833.43653	402.55775
834.43706	405.31549
835.43758	406.94514
836.43811	409.84339
837.43863	410.90068
838.43915	412.6433
839.43968	413.55186
840.4402	413.81067
841.44073	414.03156
842.44125	415.41088
843.44177	416.23242
844.4423	415.79303
845.44282	415.29225
846.44335	415.02813
847.44387	415.29504
848.44439	415.18972
849.44492	414.65115
850.44544	413.52364
851.44597	413.60167
852.44649	413.78214
853.44701	413.18539
854.44754	413.57905
855.44806	414.53939
856.44859	415.28007
857.44911	414.08337
858.44963	413.72973
859.45016	414.59486
860.45068	415.96408
861.45121	418.00598
862.45173	418.16331
863.45225	417.21931
864.45278	418.52886
865.4533	419.87522
866.45383	421.6325
867.45435	422.57149
868.45487	424.10671
869.4554	425.89096
870.45592	428.00997
871.45645	429.0976
872.45697	429.75311
873.45749	430.77921
874.45802	432.26291
875.45854	434.63358
876.45907	435.7292
877.45959	437.97453
878.46012	439.71235
879.46064	439.42732
880.46116	440.4731
881.46169	440.27354
882.46221	442.18972
883.46274	443.7922
884.46326	443.74787
885.46378	445.33607
886.46431	446.07527
887.46483	445.71767
888.46536	445.43979
889.46588	445.86752
890.4664	447.26893
891.46693	448.28547
892.46745	450.38803
893.46798	450.75827
894.4685	452.04496
895.46902	452.67987
896.46955	453.37435
897.47007	452.64887
898.4706	454.16857
899.47112	455.71003
900.47164	456.27928
901.47217	456.47207
902.47269	457.23793
903.47322	456.71239
904.47374	457.39824
905.47426	458.77271
906.47479	459.68124
907.47531	460.18893
908.47584	461.31722
909.47636	461.65645
910.47688	460.78959
911.47741	461.38052
912.47793	461.63756
913.47846	460.80789
914.47898	460.69595
915.4795	461.75116
916.48003	461.45356
917.48055	460.55706
918.48108	460.06898
919.4816	458.67601
920.48213	456.50375
921.48265	455.57427
922.48317	454.45603
923.4837	452.75249
924.48422	450.97098
925.48475	449.86731
926.48527	446.39296
927.48579	443.12648
928.48632	440.8432
929.48684	439.23962
930.48737	437.25639
931.48789	434.34981
932.48841	431.24205
933.48894	428.94355
934.48946	426.35153
935.48999	422.69933
936.49051	420.76139
937.49103	417.57544
938.49156	414.17489
939.49208	412.49576
940.49261	410.22921
941.49313	408.57014
942.49365	406.03405
943.49418	404.63384
944.4947	401.80006
945.49523	398.47322
946.49575	397.00042
947.49627	395.06122
948.4968	394.24654
949.49732	392.21641
950.49785	389.93397
951.49837	388.48186
952.49889	384.97113
953.49942	380.75725
954.49994	376.87252
955.50047	375.90433
956.50099	377.65761
957.50151	375.06245
958.50204	369.31515
959.50256	362.5538
960.50309	356.16145
961.50361	352.02779
962.50414	350.04161
963.50466	347.69372
964.50518	343.76806
965.50571	339.78884
966.50623	335.20958
967.50676	329.95606
968.50728	329.33264
969.5078	328.29413
970.50833	327.92429
971.50885	322.41258
972.50938	315.66321
973.5099	310.33276
974.51042	307.07131
975.51095	303.38929
976.51147	299.59012
977.512	295.41116
978.51252	289.93232
979.51304	285.68559
980.51357	280.0039
981.51409	276.70674
982.51462	272.42312
983.51514	267.52816
984.51566	263.21008
985.51619	258.56959
986.51671	254.05672
987.51724	249.04446
988.51776	244.27433
989.51828	239.69749
990.51881	235.33329
991.51933	231.57726
992.51986	227.16673
993.52038	222.51674
994.5209	218.27123
995.52143	213.65336
996.52195	209.21047
997.52248	205.03301
998.523	200.98846
999.52353	196.83687
1000.524	193.12072
1001.5246	188.52698
1002.5251	183.95601
1003.5256	179.80278
1004.5261	175.84801
1005.5267	171.39344
1006.5272	167.13421
1007.5277	162.6706
1008.5282	159.0005
1009.5288	155.17707
1010.5293	151.15443
1011.5298	146.87626
1012.5303	142.8458
1013.5309	138.8406
1014.5314	134.93451
1015.5319	132.31134
1016.5324	129.38866
1017.533	126.49243
1018.5335	123.6908
1019.534	120.4782
1020.5345	118.32035
1021.5351	116.09706
1022.5356	113.37895
1023.5361	111.37874
1024.5366	109.74159
1025.5372	107.58279
1026.5377	104.93956
1027.5382	102.6348
1028.5387	100.19875
1029.5392	97.653708
1030.5398	94.855946
1031.5403	92.515368
1032.5408	89.956304
1033.5413	87.37919
1034.5419	84.663775
1035.5424	81.891198
1036.5429	78.597206
1037.5434	75.75364
1038.544	73.157355
1039.5445	70.519975
1040.545	67.528978
1041.5455	64.688169
1042.5461	62.292487
1043.5466	59.414987
1044.5471	56.784486
1045.5476	54.259332
1046.5482	52.220981
1047.5487	50.039072
1048.5492	48.13454
1049.5497	46.70345
1050.5503	44.88224
1051.5508	43.324717
1052.5513	41.645241
1053.5518	40.223218
1054.5523	39.14024
1055.5529	38.14139
1056.5534	36.82464
1057.5539	36.110426
1058.5544	35.182427
1059.555	34.178657
1060.5555	33.287693
1061.556	32.347641
1062.5565	31.467365
1063.5571	30.784658
1064.5576	30.458294
1065.5581	29.649313
1066.5586	29.181502
1067.5592	28.332096
1068.5597	27.759381
1069.5602	27.194718
1070.5607	26.697764
1071.5613	26.319782
1072.5618	25.922415
1073.5623	25.575687
1074.5628	25.491124
1075.5634	24.98916
1076.5639	24.468034
1077.5644	24.022817
1078.5649	23.774693
1079.5654	23.581021
1080.566	23.088464
1081.5665	22.955629
1082.567	22.752179
1083.5675	22.662467
1084.5681	22.311631
1085.5686	22.076729
1086.5691	21.832269
1087.5696	21.72569
1088.5702	21.532866
1089.5707	21.32436
1090.5712	21.452299
1091.5717	21.41793
1092.5723	21.386377
1093.5728	21.193163
1094.5733	21.152562
1095.5738	21.201615
1096.5744	21.11417
1097.5749	20.953372
1098.5754	21.189397
1099.5759	21.225749
1100.5765	21.368231
1101.577	21.429371
1102.5775	21.480404
1103.578	21.417812
1104.5786	21.386172
1105.5791	21.346241
1106.5796	21.393536
1107.5801	21.665122
1108.5806	21.511443
1109.5812	21.730462
1110.5817	21.526957
1111.5822	21.616259
1112.5827	21.81921
1113.5833	21.580795
1114.5838	21.443125
1115.5843	21.485062
1116.5848	21.38629
1117.5854	21.618877
1118.5859	21.491684
1119.5864	21.345686
1120.5869	21.186266
1121.5875	21.162782
1122.588	21.304625
1123.5885	21.126669
1124.589	20.978349
1125.5896	21.152575
1126.5901	21.30341
1127.5906	21.256348
1128.5911	21.449229
1129.5917	21.361669
1130.5922	21.44702
1131.5927	21.796108
1132.5932	21.946014
1133.5937	22.03084
1134.5943	22.052832
1135.5948	22.219344
1136.5953	22.278542
1137.5958	22.278433
1138.5964	22.322453
1139.5969	22.551074
1140.5974	22.253812
1141.5979	22.13023
1142.5985	22.020224
