Abscissa	Profile 1
x	y
[]	[]
210.98324	34.179972
211.98316	34.212778
212.98308	34.752876
213.983	35.469848
214.98292	35.943065
215.98284	36.206138
216.98277	36.310999
217.98269	36.500815
218.98261	36.756972
219.98253	36.988478
220.98245	37.495525
221.98237	38.010498
222.98229	38.168925
223.98221	38.502948
224.98213	38.512844
225.98205	38.229378
226.98197	38.327476
227.98189	38.321604
228.98181	38.468406
229.98173	38.645147
230.98165	38.557237
231.98157	38.086173
232.98149	37.847089
233.98142	37.654944
234.98134	37.210896
235.98126	37.200649
236.98118	36.942581
237.9811	36.655484
238.98102	36.504362
239.98094	36.252967
240.98086	36.191073
241.98078	35.88612
242.9807	35.634296
243.98062	35.612499
244.98054	35.68529
245.98046	35.49009
246.98038	35.69022
247.9803	36.324264
248.98022	36.477523
249.98014	36.615074
250.98007	36.968077
251.97999	37.122575
252.97991	37.834315
253.97983	38.422786
254.97975	38.962821
255.97967	39.68777
256.97959	40.391287
257.97951	41.427142
258.97943	41.840136
259.97935	42.358131
260.97927	43.036439
261.97919	43.75397
262.97911	44.491947
263.97903	45.246721
264.97895	45.818805
265.97887	46.09702
266.97879	46.568811
267.97871	46.632497
268.97864	46.854689
269.97856	47.15544
270.97848	46.935599
271.9784	47.140729
272.97832	47.501776
273.97824	47.329819
274.97816	47.207324
275.97808	47.108844
276.978	47.142051
277.97792	46.639365
278.97784	46.021654
279.97776	46.006469
280.97768	45.693036
281.9776	45.275467
282.97752	45.08092
283.97744	44.768349
284.97736	44.484444
285.97729	44.257765
286.97721	44.204803
287.97713	44.290781
288.97705	43.843248
289.97697	43.430722
290.97689	43.522431
291.97681	43.351227
292.97673	43.282561
293.97665	43.311032
294.97657	43.294516
295.97649	43.39979
296.97641	43.574471
297.97633	43.893643
298.97625	44.334209
299.97617	44.453784
300.97609	44.674328
301.97601	45.293333
302.97594	45.820708
303.97586	46.251807
304.97578	46.555504
305.9757	47.006526
306.97562	47.380453
307.97554	47.691585
308.97546	47.966485
309.97538	48.804993
310.9753	49.486759
311.97522	49.688443
312.97514	50.178969
313.97506	50.733299
314.97498	51.252285
315.9749	51.545424
316.97482	52.057009
317.97474	52.506345
318.97466	52.710677
319.97459	53.073312
320.97451	53.604741
321.97443	53.480906
322.97435	53.232454
323.97427	53.176168
324.97419	52.952278
325.97411	52.953967
326.97403	52.832597
327.97395	52.951992
328.97387	53.224408
329.97379	52.9602
330.97371	52.345779
331.97363	51.888757
332.97355	51.551831
333.97347	51.593987
334.97339	51.303904
335.97331	50.674857
336.97323	50.602703
337.97316	50.82516
338.97308	50.819935
339.973	50.48557
340.97292	50.137112
341.97284	50.283081
342.97276	50.109153
343.97268	49.883189
344.9726	50.1703
345.97252	50.357504
346.97244	50.457534
347.97236	50.506459
348.97228	50.521653
349.9722	50.574334
350.97212	50.765477
351.97204	50.927044
352.97196	51.152442
353.97188	51.553578
354.97181	51.781044
355.97173	52.241339
356.97165	52.419864
357.97157	52.657455
358.97149	53.188222
359.97141	53.331071
360.97133	53.411392
361.97125	53.834818
362.97117	54.552348
363.97109	55.232106
364.97101	55.541978
365.97093	56.087001
366.97085	56.191545
367.97077	56.163
368.97069	56.518752
369.97061	57.154444
370.97053	57.622747
371.97046	57.925809
372.97038	58.159099
373.9703	58.4714
374.97022	58.901208
375.97014	59.257083
376.97006	59.270714
377.96998	59.547814
378.9699	60.00858
379.96982	60.461067
380.96974	60.973957
381.96966	61.190625
382.96958	61.746692
383.9695	61.352939
384.96942	61.429392
385.96934	61.893586
386.96926	62.313945
387.96918	62.421617
388.9691	62.496076
389.96903	62.573028
390.96895	62.779061
391.96887	63.032713
392.96879	63.079584
393.96871	63.02494
394.96863	63.028518
395.96855	63.181947
396.96847	63.308211
397.96839	63.271624
398.96831	63.499021
399.96823	63.456827
400.96815	63.146422
401.96807	62.955386
402.96799	62.912206
403.96791	62.941086
404.96783	62.740888
405.96775	62.69014
406.96768	62.981533
407.9676	62.88559
408.96752	62.739074
409.96744	62.728672
410.96736	62.797095
411.96728	62.948061
412.9672	62.995931
413.96712	63.179451
414.96704	63.697733
415.96696	63.771033
416.96688	63.687204
417.9668	64.140302
418.96672	64.124363
419.96664	64.262001
420.96656	64.978922
421.96648	65.430462
422.9664	65.718509
423.96633	65.809289
424.96625	65.830245
425.96617	65.96959
426.96609	66.391189
427.96601	66.43053
428.96593	66.665025
429.96585	67.05356
430.96577	67.133611
431.96569	67.651963
432.96561	68.0236
433.96553	68.055334
434.96545	68.273294
435.96537	68.639788
436.96529	69.037651
437.96521	69.639936
438.96513	70.050083
439.96505	70.730772
440.96497	71.799415
441.9649	72.055273
442.96482	72.209381
443.96474	72.751792
444.96466	73.002444
445.96458	73.713252
446.9645	73.973371
447.96442	74.480277
448.96434	75.17902
449.96426	75.311974
450.96418	75.428743
451.9641	75.523697
452.96402	75.703859
453.96394	76.111742
454.96386	76.319354
455.96378	76.23997
456.9637	76.311044
457.96362	76.44565
458.96355	76.395488
459.96347	76.353954
460.96339	76.185014
461.96331	76.606355
462.96323	76.178535
463.96315	75.704525
464.96307	75.921221
465.96299	76.077416
466.96291	75.504751
467.96283	75.298935
468.96275	75.05571
469.96267	74.549312
470.96259	74.733301
471.96251	74.700889
472.96243	74.276656
473.96235	74.124247
474.96227	73.92118
475.9622	73.274546
476.96212	73.419111
477.96204	73.25132
478.96196	72.959564
479.96188	72.951994
480.9618	72.88207
481.96172	72.703373
482.96164	72.578059
483.96156	72.895465
484.96148	72.760246
485.9614	72.275963
486.96132	72.706334
487.96124	72.838077
488.96116	72.682588
489.96108	72.728442
490.961	72.942551
491.96092	72.706557
492.96085	72.934347
493.96077	73.346974
494.96069	73.232926
495.96061	73.384792
496.96053	73.479618
497.96045	73.369397
498.96037	73.349243
499.96029	73.195209
500.96021	73.315867
501.96013	73.585121
502.96005	74.043325
503.95997	74.176602
504.95989	74.447663
505.95981	74.660111
506.95973	74.836166
507.95965	74.760439
508.95957	74.971365
509.95949	75.495605
510.95942	75.949927
511.95934	76.334233
512.95926	76.853935
513.95918	77.324033
514.9591	77.8595
515.95902	77.969637
516.95894	78.124822
517.95886	78.481678
518.95878	78.552641
519.9587	79.126554
520.95862	79.995533
521.95854	80.752031
522.95846	80.8593
523.95838	80.721843
524.9583	80.934779
525.95822	81.19872
526.95814	81.578327
527.95807	82.085175
528.95799	82.521367
529.95791	82.780171
530.95783	83.147123
531.95775	83.748352
532.95767	83.605588
533.95759	83.368997
534.95751	83.530049
535.95743	84.24649
536.95735	85.086433
537.95727	85.477631
538.95719	86.10918
539.95711	86.75726
540.95703	87.199956
541.95695	87.44187
542.95687	87.317943
543.95679	87.689808
544.95672	87.901061
545.95664	88.474436
546.95656	89.428451
547.95648	89.608336
548.9564	89.751916
549.95632	89.540641
550.95624	89.520028
551.95616	90.116567
552.95608	90.535367
553.956	90.803666
554.95592	90.672837
555.95584	90.960864
556.95576	91.183341
557.95568	90.929001
558.9556	90.598651
559.95552	90.960796
560.95544	91.311142
561.95536	91.22826
562.95529	91.254008
563.95521	91.250792
564.95513	91.34151
565.95505	91.895203
566.95497	91.38451
567.95489	91.030064
568.95481	91.44685
569.95473	91.181334
570.95465	90.686409
571.95457	91.268401
572.95449	91.594626
573.95441	91.798726
574.95433	91.686564
575.95425	91.690751
576.95417	91.93838
577.95409	91.534228
578.95401	91.77395
579.95394	92.120481
580.95386	92.009451
581.95378	91.900098
582.9537	91.853686
583.95362	91.831829
584.95354	91.944221
585.95346	92.249171
586.95338	92.310617
587.9533	92.222201
588.95322	92.044916
589.95314	91.881886
590.95306	92.327318
591.95298	92.255027
592.9529	92.279216
593.95282	92.218355
594.95274	91.580634
595.95266	91.594765
596.95259	92.323638
597.95251	91.667237
598.95243	91.192636
599.95235	91.711306
600.95227	91.624332
601.95219	91.232256
602.95211	90.984237
603.95203	90.602217
604.95195	90.246645
605.95187	90.085866
606.95179	89.796934
607.95171	90.007189
608.95163	90.119431
609.95155	90.071683
610.95147	90.043522
611.95139	89.529776
612.95131	89.160838
613.95124	89.012686
614.95116	89.019195
615.95108	88.612108
616.951	88.434481
617.95092	88.84295
618.95084	88.157728
619.95076	87.738549
620.95068	87.745146
621.9506	87.254326
622.95052	86.928548
623.95044	86.302543
624.95036	86.875327
625.95028	87.349211
626.9502	87.201839
627.95012	86.669284
628.95004	85.951718
629.94996	85.568207
630.94988	85.324533
631.94981	85.336196
632.94973	85.623958
633.94965	85.752684
634.94957	85.872557
635.94949	85.914344
636.94941	85.753271
637.94933	85.394349
638.94925	85.45796
639.94917	85.63212
640.94909	85.479239
641.94901	85.117298
642.94893	85.279444
643.94885	85.259419
644.94877	84.705126
645.94869	84.485294
646.94861	84.709591
647.94853	84.276595
648.94846	84.209556
649.94838	84.245554
650.9483	84.320818
651.94822	84.392435
652.94814	84.508967
653.94806	84.725573
654.94798	84.736961
655.9479	84.47906
656.94782	84.64793
657.94774	84.985431
658.94766	85.070882
659.94758	85.343344
660.9475	86.075346
661.94742	86.028814
662.94734	85.859396
663.94726	85.510815
664.94718	85.537076
665.94711	85.725563
666.94703	85.633339
667.94695	86.416573
668.94687	86.335756
669.94679	85.796361
670.94671	85.808307
671.94663	85.605707
672.94655	85.63055
673.94647	85.468977
674.94639	85.652937
675.94631	85.453685
676.94623	85.283031
677.94615	85.903834
678.94607	85.841362
679.94599	85.418392
680.94591	85.551692
681.94583	86.029317
682.94575	85.947095
683.94568	85.860209
684.9456	85.770413
685.94552	85.394274
686.94544	85.576579
687.94536	85.836413
688.94528	86.193998
689.9452	86.51706
690.94512	85.985381
691.94504	85.347918
692.94496	85.605632
693.94488	85.447272
694.9448	85.405981
695.94472	86.249051
696.94464	86.19945
697.94456	86.550787
698.94448	87.16257
699.9444	86.863557
700.94433	86.394006
701.94425	86.315311
702.94417	86.815976
703.94409	87.315552
704.94401	87.31075
705.94393	87.366797
706.94385	87.270993
707.94377	87.138717
708.94369	87.256273
709.94361	87.100182
710.94353	87.211207
711.94345	87.257079
712.94337	87.348335
713.94329	87.462293
714.94321	87.736989
715.94313	87.8698
716.94305	87.553158
717.94298	87.269744
718.9429	87.092764
719.94282	87.493036
720.94274	88.308962
721.94266	88.146536
722.94258	88.092976
723.9425	88.020762
724.94242	87.650749
725.94234	87.793598
726.94226	87.603415
727.94218	87.817029
728.9421	88.19634
729.94202	87.987259
730.94194	88.369329
731.94186	88.073239
732.94178	87.580312
733.9417	88.342065
734.94162	87.966984
735.94155	87.921017
736.94147	88.722397
737.94139	88.503354
738.94131	88.488105
739.94123	88.074465
740.94115	88.472368
741.94107	89.145037
742.94099	88.805784
743.94091	88.838314
744.94083	89.009855
745.94075	88.856905
746.94067	88.873169
747.94059	89.002049
748.94051	88.716362
749.94043	88.351114
750.94035	88.560112
751.94027	88.500253
752.9402	88.122515
753.94012	88.138868
754.94004	88.220465
755.93996	87.792425
756.93988	87.264913
757.9398	87.500481
758.93972	87.433561
759.93964	86.849918
760.93956	86.692589
761.93948	86.467277
762.9394	86.128305
763.93932	85.782838
764.93924	85.735584
765.93916	85.566744
766.93908	85.384384
767.939	85.317806
768.93892	84.876368
769.93885	84.418126
770.93877	84.16867
771.93869	83.875957
772.93861	83.780251
773.93853	83.867937
774.93845	83.381
775.93837	83.150731
776.93829	82.992376
777.93821	82.356228
778.93813	82.323767
779.93805	81.954506
780.93797	81.413096
781.93789	81.979124
782.93781	82.207555
783.93773	81.623987
784.93765	81.231532
785.93757	81.06778
786.9375	80.918568
787.93742	80.938071
788.93734	80.597745
789.93726	80.512556
790.93718	80.835861
791.9371	80.371366
792.93702	80.009148
793.93694	80.071934
794.93686	79.621114
795.93678	79.323996
796.9367	79.355636
797.93662	79.562825
798.93654	79.852756
799.93646	79.359219
800.93638	78.954748
801.9363	78.80726
802.93622	78.235831
803.93614	77.945338
804.93607	77.70496
805.93599	77.609155
806.93591	77.677836
807.93583	77.610108
808.93575	77.127536
809.93567	76.654385
810.93559	76.071752
811.93551	75.425056
812.93543	75.687891
813.93535	75.797255
814.93527	75.287909
815.93519	74.97174
816.93511	74.895801
817.93503	74.629497
818.93495	74.368398
819.93487	74.002119
820.93479	73.475749
821.93472	73.458216
822.93464	73.257595
823.93456	72.943101
824.93448	72.711097
825.9344	72.577819
826.93432	72.076198
827.93424	71.856488
828.93416	71.80602
829.93408	71.486297
830.934	71.642855
831.93392	71.080604
832.93384	70.639015
833.93376	70.626297
834.93368	70.30829
835.9336	70.122921
836.93352	70.101262
837.93344	70.003887
838.93337	70.126573
839.93329	69.99931
840.93321	69.768135
841.93313	69.570293
842.93305	69.208174
843.93297	69.168519
844.93289	69.407264
845.93281	69.209695
846.93273	69.49807
847.93265	69.595061
848.93257	69.218795
849.93249	68.840929
850.93241	68.672522
851.93233	68.795011
852.93225	68.88198
853.93217	68.841002
854.93209	68.835043
855.93201	68.555159
856.93194	68.300383
857.93186	67.793358
858.93178	67.804283
859.9317	67.881804
860.93162	67.954228
861.93154	68.38364
862.93146	68.276817
863.93138	67.691265
864.9313	67.427597
865.93122	67.439448
866.93114	67.176566
867.93106	67.083989
868.93098	67.156082
869.9309	67.327146
870.93082	67.325386
871.93074	67.110003
872.93066	66.796067
873.93059	66.273909
874.93051	65.674429
875.93043	65.412255
876.93035	65.914795
877.93027	66.421955
878.93019	66.103119
879.93011	65.811473
880.93003	65.603615
881.92995	65.623782
882.92987	65.306918
883.92979	65.113173
884.92971	65.371369
885.92963	65.960968
886.92955	66.384859
887.92947	66.268975
888.92939	65.984697
889.92931	65.899206
890.92924	66.021547
891.92916	66.258787
892.92908	66.771748
893.929	67.31988
894.92892	67.868018
895.92884	67.821431
896.92876	67.459973
897.92868	67.840776
898.9286	67.948703
899.92852	67.872523
900.92844	68.400017
901.92836	68.509177
902.92828	68.364145
903.9282	68.322553
904.92812	68.213296
905.92804	67.819205
906.92796	67.891761
907.92788	68.304899
908.92781	68.585659
909.92773	68.370935
910.92765	68.03902
911.92757	68.254413
912.92749	68.447387
913.92741	68.014472
914.92733	67.780534
915.92725	67.905963
916.92717	68.153622
917.92709	68.185187
918.92701	68.030726
919.92693	67.793062
920.92685	67.317711
921.92677	66.772987
922.92669	66.606049
923.92661	66.735217
924.92653	66.950751
925.92646	66.641855
926.92638	66.492837
927.9263	66.360782
928.92622	65.841673
929.92614	65.797937
930.92606	65.786621
931.92598	65.677683
932.9259	65.74183
933.92582	65.647446
934.92574	65.149642
935.92566	64.662747
936.92558	64.358029
937.9255	64.129448
938.92542	63.811583
939.92534	63.698237
940.92526	63.620552
941.92518	63.679215
942.92511	63.136464
943.92503	62.567239
944.92495	61.935137
945.92487	61.328454
946.92479	61.130216
947.92471	60.832944
948.92463	61.03423
949.92455	61.000832
950.92447	60.468845
951.92439	59.670894
952.92431	58.783422
953.92423	57.919361
954.92415	57.575694
955.92407	57.163029
956.92399	56.72026
957.92391	56.485857
958.92383	55.685096
959.92376	54.91003
960.92368	54.224722
961.9236	53.307563
962.92352	52.649791
963.92344	52.323896
964.92336	51.797725
965.92328	51.5591
966.9232	51.262377
967.92312	50.736868
968.92304	50.209034
969.92296	49.674957
970.92288	49.550199
971.9228	49.720655
972.92272	49.753683
973.92264	49.355424
974.92256	49.417095
975.92248	49.380201
976.9224	49.002071
977.92233	48.903396
978.92225	49.016809
979.92217	49.005646
980.92209	48.906067
981.92201	48.940003
982.92193	49.050215
983.92185	48.9196
984.92177	48.698559
985.92169	48.838165
986.92161	48.669177
987.92153	48.418382
988.92145	48.441733
989.92137	48.004669
990.92129	47.504736
991.92121	47.488663
992.92113	47.431007
993.92105	47.129369
994.92098	47.092499
995.9209	47.187332
996.92082	47.111017
997.92074	46.900552
998.92066	46.750769
999.92058	46.98633
1000.9205	47.186874
1001.9204	47.21371
1002.9203	47.284673
1003.9203	47.157691
1004.9202	47.183774
1005.9201	47.259705
1006.92	46.949279
1007.9199	47.028251
1008.9199	47.064712
1009.9198	47.085185
1010.9197	47.545361
1011.9196	47.574519
1012.9195	47.302449
1013.9195	47.191824
1014.9194	46.805063
1015.9193	46.587806
1016.9192	46.558903
1017.9191	46.810269
1018.9191	47.305668
1019.919	47.304725
1020.9189	47.194467
1021.9188	46.863195
1022.9188	46.284878
1023.9187	46.043509
1024.9186	45.886066
1025.9185	45.78683
1026.9184	45.875431
1027.9184	45.711381
1028.9183	45.432166
1029.9182	45.219034
1030.9181	44.613971
1031.918	44.022794
1032.918	43.763888
1033.9179	43.535712
1034.9178	43.798998
1035.9177	43.861744
1036.9176	43.248613
1037.9176	43.022423
1038.9175	42.774449
1039.9174	42.00677
1040.9173	41.533477
1041.9172	41.262891
1042.9172	41.119311
1043.9171	41.059536
1044.917	40.777838
1045.9169	40.346357
1046.9168	39.813527
1047.9168	39.361055
1048.9167	38.741452
1049.9166	38.467528
1050.9165	38.214443
1051.9164	38.049143
1052.9164	38.070376
1053.9163	37.899767
1054.9162	37.602651
1055.9161	37.206874
1056.9161	36.906575
1057.916	36.656936
1058.9159	36.509427
1059.9158	36.426479
1060.9157	36.607579
1061.9157	36.656759
1062.9156	36.440795
1063.9155	36.126233
1064.9154	35.870057
1065.9153	36.012892
1066.9153	35.988847
1067.9152	35.873977
1068.9151	35.664465
1069.915	35.401522
1070.9149	35.155355
1071.9149	34.722455
1072.9148	34.54008
1073.9147	34.525207
1074.9146	34.183735
1075.9145	33.819694
1076.9145	33.651227
1077.9144	33.831632
1078.9143	33.806805
1079.9142	33.570717
1080.9141	33.487447
1081.9141	33.419432
1082.914	33.487222
1083.9139	33.506956
1084.9138	33.676148
1085.9137	33.960998
1086.9137	33.907235
1087.9136	33.902197
1088.9135	34.179341
1089.9134	34.279419
1090.9134	34.260886
1091.9133	34.332245
1092.9132	34.078483
1093.9131	33.907311
1094.913	34.042356
1095.913	34.13891
1096.9129	34.053343
1097.9128	34.061877
1098.9127	33.973902
1099.9126	33.227744
1100.9126	32.824368
1101.9125	32.616135
1102.9124	32.384432
1103.9123	32.185419
1104.9122	32.218783
1105.9122	32.336843
1106.9121	31.658272
1107.912	31.207126
1108.9119	30.960139
1109.9118	30.599376
1110.9118	30.679995
1111.9117	30.687578
1112.9116	30.678805
1113.9115	30.707048
1114.9114	30.531398
1115.9114	30.347065
1116.9113	30.105839
1117.9112	29.945533
1118.9111	29.886407
1119.911	29.965229
1120.911	30.000974
1121.9109	29.897998
1122.9108	29.770577
1123.9107	29.424555
1124.9107	29.107807
1125.9106	28.738806
1126.9105	28.558897
1127.9104	28.574525
1128.9103	28.543112
1129.9103	28.535282
1130.9102	28.257383
1131.9101	28.184256
1132.91	27.980589
1133.9099	27.76937
1134.9099	27.551725
1135.9098	27.271097
1136.9097	27.457448
1137.9096	27.266975
1138.9095	27.121706
1139.9095	27.177842
1140.9094	27.011444
1141.9093	26.761629
1142.9092	26.612337
1143.9091	26.704351
1144.9091	26.553006
1145.909	26.443893
1146.9089	26.41361
1147.9088	26.3204
1148.9087	26.405278
1149.9087	26.599279
1150.9086	26.543257
1151.9085	26.453745
1152.9084	26.418182
1153.9083	26.400499
1154.9083	26.319667
1155.9082	26.263666
1156.9081	26.327184
1157.908	26.36584
1158.908	26.327496
1159.9079	26.226984
1160.9078	26.106605
1161.9077	26.156154
1162.9076	25.785503
1163.9076	25.345342
1164.9075	25.438663
1165.9074	25.365732
1166.9073	24.997418
1167.9072	24.655813
1168.9072	24.37282
1169.9071	24.178977
1170.907	24.081316
1171.9069	23.6841
1172.9068	23.514552
1173.9068	23.457202
1174.9067	23.339681
1175.9066	23.140486
1176.9065	22.856476
1177.9064	22.858627
1178.9064	22.79202
1179.9063	22.562093
1180.9062	22.514481
1181.9061	22.500714
1182.906	22.451428
1183.906	22.505001
1184.9059	22.360295
1185.9058	22.364128
1186.9057	22.456458
1187.9056	22.408513
1188.9056	22.296811
1189.9055	22.222587
1190.9054	22.415628
1191.9053	22.461921
1192.9052	22.265422
1193.9052	22.208709
1194.9051	22.129288
1195.905	22.176235
1196.9049	22.237914
1197.9049	22.102988
1198.9048	21.975457
1199.9047	21.847143
1200.9046	21.837374
1201.9045	21.890463
1202.9045	21.788321
1203.9044	21.741649
1204.9043	21.918299
1205.9042	22.028086
1206.9041	21.816312
1207.9041	21.770411
1208.904	21.888513
1209.9039	21.838537
1210.9038	21.893213
1211.9037	21.948191
1212.9037	21.988075
1213.9036	22.036513
1214.9035	22.094678
1215.9034	22.089265
1216.9033	21.83426
1217.9033	21.779693
1218.9032	21.640752
1219.9031	21.295326
1220.903	21.311052
1221.9029	21.282255
1222.9029	21.092314
1223.9028	20.937433
1224.9027	20.68956
1225.9026	20.311765
1226.9025	20.179422
1227.9025	20.0877
1228.9024	19.843546
1229.9023	19.496952
1230.9022	19.162084
1231.9022	19.023859
1232.9021	18.832263
1233.902	18.524436
1234.9019	18.569677
1235.9018	18.668459
1236.9018	18.442173
1237.9017	18.343185
1238.9016	18.373795
1239.9015	18.332512
1240.9014	18.436113
1241.9014	18.567479
1242.9013	18.657872
1243.9012	18.734943
1244.9011	18.750096
1245.901	18.84224
1246.901	18.873969
1247.9009	18.814266
1248.9008	18.882534
1249.9007	19.038485
1250.9006	18.917482
1251.9006	18.757373
1252.9005	18.70352
1253.9004	18.662624
1254.9003	18.572658
1255.9002	18.399069
1256.9002	18.313617
1257.9001	18.32376
1258.9	18.122919
1259.8999	17.973514
1260.8998	17.85543
1261.8998	17.738435
1262.8997	17.659163
1263.8996	17.593118
1264.8995	17.574742
1265.8995	17.483538
1266.8994	17.564185
1267.8993	17.668978
1268.8992	17.572656
1269.8991	17.412386
1270.8991	17.383468
1271.899	17.429462
1272.8989	17.432577
1273.8988	17.402422
1274.8987	17.248327
1275.8987	16.985824
1276.8986	16.888055
1277.8985	16.905433
1278.8984	16.710596
1279.8983	16.571443
1280.8983	16.465197
1281.8982	16.27903
1282.8981	16.187615
1283.898	15.919536
1284.8979	15.751402
1285.8979	15.720757
1286.8978	15.676761
1287.8977	15.482385
1288.8976	15.459581
1289.8975	15.575289
1290.8975	15.440692
1291.8974	15.315293
1292.8973	15.373635
1293.8972	15.415104
1294.8971	15.515048
1295.8971	15.746205
1296.897	15.923301
1297.8969	16.066221
1298.8968	15.975492
1299.8968	15.892092
1300.8967	16.077667
1301.8966	16.152106
1302.8965	16.168137
1303.8964	16.163825
1304.8964	16.156423
1305.8963	16.035701
1306.8962	16.038421
1307.8961	16.044112
1308.896	15.818537
1309.896	15.722885
1310.8959	15.706304
1311.8958	15.786932
1312.8957	15.810785
1313.8956	15.636215
1314.8956	15.524634
1315.8955	15.44829
1316.8954	15.278162
1317.8953	15.267884
1318.8952	15.299743
1319.8952	15.296918
1320.8951	15.425074
1321.895	15.328372
1322.8949	15.073339
1323.8948	15.165911
1324.8948	15.186517
1325.8947	14.981625
1326.8946	14.892152
1327.8945	14.843054
1328.8944	14.693972
1329.8944	14.521015
1330.8943	14.425912
1331.8942	14.378801
1332.8941	14.205376
1333.8941	13.923316
1334.894	13.838093
1335.8939	13.790838
1336.8938	13.667272
1337.8937	13.739927
1338.8937	13.721369
1339.8936	13.476893
1340.8935	13.548313
1341.8934	13.742523
1342.8933	13.861024
1343.8933	13.905949
1344.8932	13.967624
1345.8931	14.185055
1346.893	14.416737
1347.8929	14.496556
1348.8929	14.530381
1349.8928	14.663344
1350.8927	14.704536
1351.8926	14.838042
1352.8925	14.851605
1353.8925	14.773331
1354.8924	14.718952
1355.8923	14.558016
1356.8922	14.476278
1357.8921	14.474575
1358.8921	14.381223
1359.892	14.255756
