Abscissa	Profile 1
x	y
[]	[]
211.28944	470.53211
212.29081	468.29864
213.29218	463.85792
214.29355	458.7275
215.29492	455.47753
216.2963	450.43224
217.29767	445.783
218.29904	440.59595
219.30041	437.96161
220.30178	434.55731
221.30316	429.40928
222.30453	426.39123
223.3059	422.59053
224.30727	418.48915
225.30864	415.38129
226.31001	410.33265
227.31139	407.81009
228.31276	404.44313
229.31413	399.35813
230.3155	397.78194
231.31687	393.22372
232.31824	391.72439
233.31962	387.91715
234.32099	384.16339
235.32236	383.30793
236.32373	379.73246
237.3251	376.63292
238.32647	375.55521
239.32785	373.43512
240.32922	371.87764
241.33059	369.49342
242.33196	369.23151
243.33333	366.65809
244.33471	365.16902
245.33608	364.36926
246.33745	363.8093
247.33882	363.00805
248.34019	362.80374
249.34156	363.31198
250.34294	361.66596
251.34431	362.28956
252.34568	361.61442
253.34705	362.21143
254.34842	362.07305
255.34979	363.77538
256.35117	363.82559
257.35254	365.26427
258.35391	365.26321
259.35528	366.74929
260.35665	369.35639
261.35802	371.1054
262.3594	372.25326
263.36077	372.85891
264.36214	376.8213
265.36351	377.96006
266.36488	380.29955
267.36626	383.0855
268.36763	386.11584
269.369	388.28629
270.37037	391.05193
271.37174	393.96797
272.37311	397.14959
273.37449	399.54234
274.37586	403.41025
275.37723	406.48096
276.3786	411.20504
277.37997	414.35041
278.38134	417.80093
279.38272	422.2668
280.38409	425.3273
281.38546	430.18781
282.38683	434.56885
283.3882	438.17395
284.38957	442.20865
285.39095	446.99816
286.39232	451.06419
287.39369	454.29749
288.39506	459.228
289.39643	462.35809
290.39781	467.03151
291.39918	471.73404
292.40055	475.6534
293.40192	478.96636
294.40329	484.39871
295.40466	487.59124
296.40604	490.87979
297.40741	494.54524
298.40878	498.86924
299.41015	503.00696
300.41152	506.07932
301.41289	508.90502
302.41427	513.11315
303.41564	514.79064
304.41701	517.95391
305.41838	522.34039
306.41975	524.23711
307.42112	527.00237
308.4225	530.34864
309.42387	532.31179
310.42524	534.80099
311.42661	536.68197
312.42798	537.49851
313.42936	538.8408
314.43073	541.48285
315.4321	541.49158
316.43347	541.8266
317.43484	540.88091
318.43621	540.66706
319.43759	542.12028
320.43896	541.61314
321.44033	540.69037
322.4417	538.81746
323.44307	537.01934
324.44444	537.0397
325.44582	532.70079
326.44719	531.76609
327.44856	529.50257
328.44993	527.61778
329.4513	523.02009
330.45267	519.3164
331.45405	516.04648
332.45542	509.75849
333.45679	505.61593
334.45816	501.16714
335.45953	497.14084
336.46091	490.30928
337.46228	485.5854
338.46365	480.26504
339.46502	474.50384
340.46639	468.08987
341.46776	462.10721
342.46914	454.80999
343.47051	448.65861
344.47188	442.68921
345.47325	434.15798
346.47462	426.98628
347.47599	419.45615
348.47737	412.00493
349.47874	404.76432
350.48011	396.15904
351.48148	388.72227
352.48285	379.36845
353.48422	370.36993
354.4856	362.32682
355.48697	353.6249
356.48834	345.69489
357.48971	335.84404
358.49108	327.03314
359.49246	318.19302
360.49383	307.67452
361.4952	300.23605
362.49657	290.1664
363.49794	279.24734
364.49931	272.45009
365.50069	262.03199
366.50206	251.21303
367.50343	242.91478
368.5048	233.89653
369.50617	224.93321
370.50754	215.6407
371.50892	207.7098
372.51029	198.97641
373.51166	189.98548
374.51303	181.06822
375.5144	173.11566
376.51578	165.34418
377.51715	157.13919
378.51852	149.53508
379.51989	142.20703
380.52126	134.9952
381.52263	127.14218
382.52401	121.23702
383.52538	114.82436
384.52675	108.93282
385.52812	103.29691
386.52949	97.551246
387.53086	91.075426
388.53224	86.242101
389.53361	81.005851
390.53498	76.129395
391.53635	71.711685
392.53772	67.43454
393.53909	63.346901
394.54047	59.468188
395.54184	55.347793
396.54321	51.775394
397.54458	48.32022
398.54595	45.106962
399.54733	42.114725
400.5487	39.283333
401.55007	36.474023
402.55144	34.12473
403.55281	32.262596
404.55418	29.929504
405.55556	27.925805
406.55693	26.273534
407.5583	24.862732
408.55967	23.231744
409.56104	21.695598
410.56241	20.68634
411.56379	19.806031
412.56516	18.700026
413.56653	17.935986
414.5679	17.311474
415.56927	16.576059
416.57064	16.002248
417.57202	15.732207
418.57339	15.207835
419.57476	15.212815
420.57613	15.009831
421.5775	14.580536
422.57888	14.542387
423.58025	14.478696
424.58162	14.483939
425.58299	14.537375
426.58436	14.787941
427.58573	14.835636
428.58711	14.82009
429.58848	14.960869
430.58985	15.186145
431.59122	15.105442
432.59259	15.540963
433.59396	15.789615
434.59534	15.903141
435.59671	15.932582
436.59808	16.203289
437.59945	16.430604
438.60082	16.396911
439.60219	16.729101
440.60357	16.707075
441.60494	16.909431
442.60631	16.987441
443.60768	17.152316
444.60905	17.388549
445.61043	17.418393
446.6118	17.663683
447.61317	17.575259
448.61454	17.644362
449.61591	17.519255
450.61728	17.558761
451.61866	17.647433
452.62003	17.666261
453.6214	17.454844
454.62277	17.29871
455.62414	17.003158
456.62551	16.868573
457.62689	16.779205
458.62826	16.578654
459.62963	16.384049
460.631	16.137069
461.63237	15.839798
462.63374	15.632473
463.63512	15.323494
464.63649	15.258651
465.63786	15.144204
466.63923	14.674509
467.6406	14.414242
468.64198	14.161046
469.64335	14.070226
470.64472	13.851287
471.64609	13.680871
472.64746	13.608559
473.64883	13.478092
474.65021	13.350544
475.65158	13.289573
476.65295	13.130753
477.65432	13.03227
478.65569	12.901561
479.65706	12.748404
480.65844	12.797921
481.65981	12.717833
482.66118	12.713894
483.66255	12.648426
484.66392	12.579658
485.66529	12.70709
486.66667	12.437898
